2021_12_28_07_07_06,5d8cd542766c880017188948,7,1,0,0
2021_12_28_07_07_22,5d8cd542766c880017188948,7,0,1,0
2021_12_28_07_07_38,5d8cd542766c880017188948,10,4,1,0
2021_12_28_07_07_54,5d8cd542766c880017188948,12,4,0,0
2021_12_28_07_08_10,5d8cd542766c880017188948,4,1,1,0
2021_12_28_07_08_27,5d8cd542766c880017188948,6,1,0,0
2021_12_28_07_08_43,5d8cd542766c880017188948,6,0,0,0
2021_12_28_07_08_59,5d8cd542766c880017188948,10,2,0,0
2021_12_28_07_09_15,5d8cd542766c880017188948,6,0,0,0
2021_12_28_07_09_31,5d8cd542766c880017188948,9,1,1,0
2021_12_28_07_09_47,5d8cd542766c880017188948,11,0,0,0
2021_12_28_07_10_03,5d8cd542766c880017188948,13,1,0,0
2021_12_28_07_10_19,5d8cd542766c880017188948,14,1,0,0
2021_12_28_07_10_35,5d8cd542766c880017188948,14,1,0,0
2021_12_28_07_10_51,5d8cd542766c880017188948,7,0,0,0
2021_12_28_07_11_07,5d8cd542766c880017188948,11,1,1,0
2021_12_28_07_11_23,5d8cd542766c880017188948,6,3,0,0
2021_12_28_07_11_39,5d8cd542766c880017188948,4,3,0,0
2021_12_28_07_11_55,5d8cd542766c880017188948,11,0,0,0
2021_12_28_07_12_11,5d8cd542766c880017188948,9,0,1,0
2021_12_28_07_12_27,5d8cd542766c880017188948,10,0,0,0
2021_12_28_07_12_43,5d8cd542766c880017188948,9,0,0,0
2021_12_28_07_12_59,5d8cd542766c880017188948,4,0,0,0
2021_12_28_07_13_16,5d8cd542766c880017188948,7,3,0,0
2021_12_28_07_13_32,5d8cd542766c880017188948,11,1,0,0
2021_12_28_07_13_48,5d8cd542766c880017188948,6,0,1,0
2021_12_28_07_14_04,5d8cd542766c880017188948,7,2,1,0
2021_12_28_07_14_20,5d8cd542766c880017188948,14,1,1,0
2021_12_28_07_14_36,5d8cd542766c880017188948,8,1,0,0
2021_12_28_07_14_52,5d8cd542766c880017188948,9,3,0,0
2021_12_28_07_15_09,5d8cd542766c880017188948,9,0,0,0
2021_12_28_07_15_25,5d8cd542766c880017188948,13,0,0,0
2021_12_28_07_15_41,5d8cd542766c880017188948,7,0,0,0
2021_12_28_07_15_57,5d8cd542766c880017188948,4,2,0,0
2021_12_28_07_16_13,5d8cd542766c880017188948,9,1,0,0
2021_12_28_07_16_29,5d8cd542766c880017188948,3,2,0,0
2021_12_28_07_16_45,5d8cd542766c880017188948,11,1,0,0
2021_12_28_07_17_01,5d8cd542766c880017188948,0,5,0,0
2021_12_28_07_17_17,5d8cd542766c880017188948,9,3,1,0
2021_12_28_07_17_33,5d8cd542766c880017188948,2,0,1,0
2021_12_28_07_17_49,5d8cd542766c880017188948,5,1,1,0
2021_12_28_07_18_05,5d8cd542766c880017188948,11,1,0,0
2021_12_28_07_18_21,5d8cd542766c880017188948,10,1,0,0
2021_12_28_07_18_37,5d8cd542766c880017188948,3,2,0,0
2021_12_28_07_18_54,5d8cd542766c880017188948,13,1,0,0
2021_12_28_07_19_10,5d8cd542766c880017188948,11,2,0,0
2021_12_28_07_19_26,5d8cd542766c880017188948,13,2,0,0
2021_12_28_07_19_42,5d8cd542766c880017188948,10,2,0,0
2021_12_28_07_19_58,5d8cd542766c880017188948,10,4,0,0
2021_12_28_07_20_14,5d8cd542766c880017188948,10,3,0,0
2021_12_28_07_20_30,5d8cd542766c880017188948,7,0,0,0
2021_12_28_07_20_46,5d8cd542766c880017188948,3,0,1,0
2021_12_28_07_21_02,5d8cd542766c880017188948,12,2,0,0
2021_12_28_07_21_18,5d8cd542766c880017188948,9,4,0,0
2021_12_28_07_21_34,5d8cd542766c880017188948,10,1,0,0
2021_12_28_07_21_50,5d8cd542766c880017188948,11,1,0,0
2021_12_28_07_22_06,5d8cd542766c880017188948,9,3,0,0
2021_12_28_07_22_22,5d8cd542766c880017188948,9,0,0,0
2021_12_28_07_22_38,5d8cd542766c880017188948,7,0,0,0
2021_12_28_07_22_54,5d8cd542766c880017188948,8,1,0,0
2021_12_28_07_23_10,5d8cd542766c880017188948,15,1,0,0
2021_12_28_07_23_26,5d8cd542766c880017188948,7,0,1,0
2021_12_28_07_23_43,5d8cd542766c880017188948,10,3,0,0
2021_12_28_07_23_59,5d8cd542766c880017188948,10,3,1,0
2021_12_28_07_24_15,5d8cd542766c880017188948,11,1,0,0
2021_12_28_07_24_31,5d8cd542766c880017188948,8,3,0,0
2021_12_28_07_24_47,5d8cd542766c880017188948,11,3,0,0
2021_12_28_07_25_03,5d8cd542766c880017188948,8,0,1,0
2021_12_28_07_25_19,5d8cd542766c880017188948,11,4,0,0
2021_12_28_07_25_35,5d8cd542766c880017188948,11,2,0,0
2021_12_28_07_25_52,5d8cd542766c880017188948,14,2,0,0
2021_12_28_07_26_08,5d8cd542766c880017188948,14,1,0,0
2021_12_28_07_26_24,5d8cd542766c880017188948,8,2,0,0
2021_12_28_07_26_40,5d8cd542766c880017188948,2,4,0,0
2021_12_28_07_26_56,5d8cd542766c880017188948,10,0,0,1
2021_12_28_07_27_12,5d8cd542766c880017188948,15,2,0,0
2021_12_28_07_27_28,5d8cd542766c880017188948,13,1,0,0
2021_12_28_07_27_44,5d8cd542766c880017188948,9,2,0,0
2021_12_28_07_28_00,5d8cd542766c880017188948,13,1,0,0
2021_12_28_07_28_17,5d8cd542766c880017188948,14,5,0,0
2021_12_28_07_28_33,5d8cd542766c880017188948,5,1,0,1
2021_12_28_07_28_49,5d8cd542766c880017188948,10,1,0,0
2021_12_28_07_29_05,5d8cd542766c880017188948,14,0,0,0
2021_12_28_07_29_21,5d8cd542766c880017188948,15,1,0,0
2021_12_28_07_29_37,5d8cd542766c880017188948,11,1,0,0
2021_12_28_07_29_53,5d8cd542766c880017188948,11,0,0,0
2021_12_28_07_30_09,5d8cd542766c880017188948,10,2,0,0
2021_12_28_07_30_25,5d8cd542766c880017188948,16,1,0,0
2021_12_28_07_30_41,5d8cd542766c880017188948,2,4,3,0
2021_12_28_07_30_58,5d8cd542766c880017188948,11,2,1,0
2021_12_28_07_31_14,5d8cd542766c880017188948,11,3,2,0
2021_12_28_07_31_30,5d8cd542766c880017188948,16,1,0,0
2021_12_28_07_31_46,5d8cd542766c880017188948,9,1,0,0
2021_12_28_07_32_02,5d8cd542766c880017188948,11,2,0,0
2021_12_28_07_32_18,5d8cd542766c880017188948,7,3,1,0
2021_12_28_07_32_34,5d8cd542766c880017188948,4,2,1,1
2021_12_28_07_32_50,5d8cd542766c880017188948,18,1,0,0
2021_12_28_07_33_07,5d8cd542766c880017188948,9,1,0,0
2021_12_28_07_33_23,5d8cd542766c880017188948,11,1,1,0
2021_12_28_07_33_39,5d8cd542766c880017188948,16,0,1,0
2021_12_28_07_33_55,5d8cd542766c880017188948,16,0,1,0
2021_12_28_07_34_11,5d8cd542766c880017188948,12,1,1,0
2021_12_28_07_34_27,5d8cd542766c880017188948,11,2,0,0
2021_12_28_07_34_43,5d8cd542766c880017188948,16,0,1,0
2021_12_28_07_34_59,5d8cd542766c880017188948,14,0,1,0
2021_12_28_07_35_15,5d8cd542766c880017188948,13,0,0,0
2021_12_28_07_35_31,5d8cd542766c880017188948,11,0,0,0
2021_12_28_07_35_47,5d8cd542766c880017188948,9,3,0,0
2021_12_28_07_36_03,5d8cd542766c880017188948,19,2,0,0
2021_12_28_07_36_19,5d8cd542766c880017188948,12,1,0,0
2021_12_28_07_36_36,5d8cd542766c880017188948,14,2,0,0
2021_12_28_07_36_52,5d8cd542766c880017188948,13,1,1,0
2021_12_28_07_37_08,5d8cd542766c880017188948,13,3,0,0
2021_12_28_07_37_24,5d8cd542766c880017188948,12,1,0,0
2021_12_28_07_37_40,5d8cd542766c880017188948,8,2,0,0
2021_12_28_07_37_56,5d8cd542766c880017188948,10,1,0,0
2021_12_28_07_38_12,5d8cd542766c880017188948,13,4,0,0
2021_12_28_07_38_28,5d8cd542766c880017188948,15,1,0,0
2021_12_28_07_38_44,5d8cd542766c880017188948,8,3,0,0
2021_12_28_07_39_01,5d8cd542766c880017188948,12,0,0,0
2021_12_28_07_39_17,5d8cd542766c880017188948,15,0,1,0
2021_12_28_07_39_33,5d8cd542766c880017188948,14,2,0,0
2021_12_28_07_39_49,5d8cd542766c880017188948,13,4,1,0
2021_12_28_07_40_05,5d8cd542766c880017188948,6,1,1,0
2021_12_28_07_40_21,5d8cd542766c880017188948,3,2,1,0
2021_12_28_07_40_37,5d8cd542766c880017188948,10,0,2,0
2021_12_28_07_40_53,5d8cd542766c880017188948,13,2,0,0
2021_12_28_07_41_10,5d8cd542766c880017188948,13,0,0,0
2021_12_28_07_41_26,5d8cd542766c880017188948,17,3,1,0
2021_12_28_07_41_42,5d8cd542766c880017188948,16,0,0,0
2021_12_28_07_41_58,5d8cd542766c880017188948,7,3,1,0
2021_12_28_07_42_14,5d8cd542766c880017188948,14,3,0,0
2021_12_28_07_42_30,5d8cd542766c880017188948,8,3,0,0
2021_12_28_07_42_46,5d8cd542766c880017188948,12,1,0,0
2021_12_28_07_43_02,5d8cd542766c880017188948,12,2,0,0
2021_12_28_07_43_18,5d8cd542766c880017188948,13,2,0,0
2021_12_28_07_43_34,5d8cd542766c880017188948,9,3,1,0
2021_12_28_07_43_50,5d8cd542766c880017188948,21,2,0,0
2021_12_28_07_44_07,5d8cd542766c880017188948,10,0,0,0
2021_12_28_07_44_23,5d8cd542766c880017188948,12,0,0,0
2021_12_28_07_44_39,5d8cd542766c880017188948,6,3,0,0
2021_12_28_07_44_55,5d8cd542766c880017188948,21,1,0,0
2021_12_28_07_45_11,5d8cd542766c880017188948,13,1,0,0
2021_12_28_07_45_27,5d8cd542766c880017188948,12,0,1,0
2021_12_28_07_45_43,5d8cd542766c880017188948,17,1,1,0
2021_12_28_07_46_00,5d8cd542766c880017188948,12,2,1,0
2021_12_28_07_46_16,5d8cd542766c880017188948,10,4,0,0
2021_12_28_07_46_32,5d8cd542766c880017188948,10,0,2,0
2021_12_28_07_46_48,5d8cd542766c880017188948,20,2,0,0
2021_12_28_07_47_04,5d8cd542766c880017188948,14,0,0,0
2021_12_28_07_47_20,5d8cd542766c880017188948,12,3,2,0
2021_12_28_07_47_36,5d8cd542766c880017188948,9,3,0,0
2021_12_28_07_47_52,5d8cd542766c880017188948,7,2,0,0
2021_12_28_07_48_08,5d8cd542766c880017188948,14,0,1,0
2021_12_28_07_48_24,5d8cd542766c880017188948,20,2,0,0
2021_12_28_07_48_40,5d8cd542766c880017188948,6,2,1,0
2021_12_28_07_48_57,5d8cd542766c880017188948,18,2,1,0
2021_12_28_07_49_13,5d8cd542766c880017188948,13,2,1,0
2021_12_28_07_49_29,5d8cd542766c880017188948,13,3,0,0
2021_12_28_07_49_45,5d8cd542766c880017188948,20,1,0,0
2021_12_28_07_50_01,5d8cd542766c880017188948,20,0,0,0
2021_12_28_07_50_17,5d8cd542766c880017188948,17,1,0,0
2021_12_28_07_50_33,5d8cd542766c880017188948,14,0,0,1
2021_12_28_07_50_49,5d8cd542766c880017188948,7,1,1,0
2021_12_28_07_51_05,5d8cd542766c880017188948,9,2,1,1
2021_12_28_07_51_21,5d8cd542766c880017188948,9,1,0,0
2021_12_28_07_51_37,5d8cd542766c880017188948,12,2,0,0
2021_12_28_07_51_53,5d8cd542766c880017188948,8,3,0,0
2021_12_28_07_52_09,5d8cd542766c880017188948,9,0,0,0
2021_12_28_07_52_25,5d8cd542766c880017188948,6,3,0,0
2021_12_28_07_52_41,5d8cd542766c880017188948,10,2,1,0
2021_12_28_07_52_58,5d8cd542766c880017188948,15,1,1,0
2021_12_28_07_53_14,5d8cd542766c880017188948,6,2,0,0
2021_12_28_07_53_30,5d8cd542766c880017188948,5,4,0,0
2021_12_28_07_53_46,5d8cd542766c880017188948,8,2,0,0
2021_12_28_07_54_02,5d8cd542766c880017188948,8,2,0,0
2021_12_28_07_54_18,5d8cd542766c880017188948,17,2,0,0
2021_12_28_07_54_34,5d8cd542766c880017188948,15,5,0,0
2021_12_28_07_54_51,5d8cd542766c880017188948,12,5,1,0
2021_12_28_07_55_07,5d8cd542766c880017188948,11,1,0,0
2021_12_28_07_55_23,5d8cd542766c880017188948,12,2,1,0
2021_12_28_07_55_39,5d8cd542766c880017188948,17,1,0,0
2021_12_28_07_55_56,5d8cd542766c880017188948,15,1,0,0
2021_12_28_07_56_12,5d8cd542766c880017188948,11,2,0,0
2021_12_28_07_56_28,5d8cd542766c880017188948,19,1,0,0
2021_12_28_07_56_44,5d8cd542766c880017188948,16,0,0,0
2021_12_28_07_57_00,5d8cd542766c880017188948,14,4,0,0
2021_12_28_07_57_16,5d8cd542766c880017188948,16,2,2,0
2021_12_28_07_57_32,5d8cd542766c880017188948,18,0,0,0
2021_12_28_07_57_48,5d8cd542766c880017188948,14,1,0,0
2021_12_28_07_58_04,5d8cd542766c880017188948,17,1,0,0
2021_12_28_07_58_21,5d8cd542766c880017188948,22,3,0,0
2021_12_28_07_58_37,5d8cd542766c880017188948,19,2,1,0
2021_12_28_07_58_53,5d8cd542766c880017188948,9,0,0,0
2021_12_28_07_59_09,5d8cd542766c880017188948,13,7,0,0
2021_12_28_07_59_25,5d8cd542766c880017188948,17,2,0,0
2021_12_28_07_59_41,5d8cd542766c880017188948,16,0,0,0
2021_12_28_07_59_57,5d8cd542766c880017188948,11,1,0,1
2021_12_28_08_00_13,5d8cd542766c880017188948,12,1,0,0
2021_12_28_08_00_29,5d8cd542766c880017188948,17,2,0,0
2021_12_28_08_00_45,5d8cd542766c880017188948,19,2,0,0
2021_12_28_08_01_02,5d8cd542766c880017188948,17,1,0,0
2021_12_28_08_01_18,5d8cd542766c880017188948,16,4,0,0
2021_12_28_08_01_34,5d8cd542766c880017188948,8,3,1,0
2021_12_28_08_01_50,5d8cd542766c880017188948,16,3,1,0
2021_12_28_08_02_06,5d8cd542766c880017188948,21,4,0,0
2021_12_28_08_02_22,5d8cd542766c880017188948,16,5,0,0
2021_12_28_08_02_38,5d8cd542766c880017188948,20,0,1,0
2021_12_28_08_02_54,5d8cd542766c880017188948,16,0,0,0
2021_12_28_08_03_10,5d8cd542766c880017188948,11,4,0,0
2021_12_28_08_03_27,5d8cd542766c880017188948,17,1,0,0
2021_12_28_08_03_43,5d8cd542766c880017188948,8,3,2,0
2021_12_28_08_03_59,5d8cd542766c880017188948,10,0,1,0
2021_12_28_08_04_15,5d8cd542766c880017188948,10,1,0,0
2021_12_28_08_04_31,5d8cd542766c880017188948,14,1,0,0
2021_12_28_08_04_47,5d8cd542766c880017188948,11,0,0,0
2021_12_28_08_05_03,5d8cd542766c880017188948,11,4,0,0
2021_12_28_08_05_19,5d8cd542766c880017188948,11,3,0,0
2021_12_28_08_05_35,5d8cd542766c880017188948,6,1,0,0
2021_12_28_08_05_51,5d8cd542766c880017188948,7,2,1,0
2021_12_28_08_06_07,5d8cd542766c880017188948,16,3,0,0
2021_12_28_08_06_23,5d8cd542766c880017188948,7,0,0,0
